Date,Open,High,Low,Close,Adj Close,Volume
23-10-2009,52.495789,52.762554,50.237804,50.461697,16.480175,64032343
26-10-2009,50.399769,52.719681,50.171112,51.433487,16.797548,72040663
27-10-2009,51.257233,51.257233,47.127117,47.713051,15.582503,108533382
28-10-2009,47.636833,47.989346,45.469357,45.855213,14.975757,132189793
29-10-2009,44.778622,45.455067,44.035488,44.554729,14.551032,116818106
30-10-2009,45.731358,46.969917,44.302254,44.926296,14.67238,72063041
03-11-2009,44.397526,45.278809,41.925175,42.425362,13.855607,70859644
04-11-2009,43.540066,44.96917,41.272552,44.68335,14.593038,129380328
05-11-2009,44.635712,46.493549,43.644863,46.279182,15.114218,102552526
06-11-2009,47.008026,48.303745,46.684093,47.617779,15.551384,87578892
09-11-2009,47.827377,48.875389,47.746395,48.513348,15.843867,70098385
10-11-2009,49.056408,49.227901,47.636833,48.079853,15.702291,80059532
11-11-2009,48.399021,50.447407,48.003635,50.166348,16.383718,74691868
12-11-2009,49.923401,49.923401,48.332329,48.784878,15.932544,96347065
13-11-2009,48.780117,50.018673,48.113201,49.613762,16.203247,73574361
16-11-2009,50.133003,51.847927,50.133003,51.119083,16.69487,76214020
17-11-2009,51.447777,51.90509,50.542679,51.33345,16.764879,69367343
18-11-2009,51.638325,52.467205,50.023438,52.152802,17.032469,101314398
19-11-2009,51.924145,52.943577,50.733227,51.176247,16.713535,110954303
20-11-2009,50.685589,52.876884,49.923401,52.681572,17.205162,96981302
23-11-2009,52.591061,54.96814,52.400517,54.596573,17.830572,100148315
24-11-2009,55.068176,55.158688,52.957867,53.229397,17.384071,112438102
25-11-2009,53.5438,54.3965,53.067429,53.648602,17.520981,58016914
26-11-2009,53.734344,54.105911,50.337841,51.800289,16.917343,188335403
27-11-2009,50.018673,52.7435,49.256485,51.909855,16.953127,135729029
30-11-2009,52.400517,55.449272,50.652245,55.182507,18.021935,149173154
01-12-2009,56.154297,56.287682,54.691845,55.415928,18.098166,98519481
02-12-2009,55.830368,56.344845,54.515591,54.763302,17.885027,90394822
03-12-2009,54.98243,56.21146,54.696609,55.601711,18.15884,80145138
04-12-2009,54.877628,55.63982,54.463188,54.872868,17.920813,76970326
07-12-2009,54.305988,54.772827,52.714916,52.957867,17.295393,71442807
08-12-2009,52.400517,54.391735,52.400517,54.134495,17.679667,82199389
09-12-2009,53.734344,53.734344,51.595451,51.914619,16.954683,113748863
10-12-2009,52.400517,53.024555,51.562107,52.300476,17.080698,93432430
11-12-2009,53.324669,53.324669,51.109558,52.071819,17.00602,98245932
14-12-2009,52.071819,52.686337,51.376324,51.876511,16.94224,68734367
15-12-2009,52.400517,53.067429,51.828873,52.067059,17.004467,69577517
16-12-2009,52.114693,53.386597,51.700253,53.129356,17.351404,95754709
17-12-2009,52.972157,54.201187,52.972157,53.753403,17.555208,88746539
18-12-2009,53.5438,54.54417,53.243687,53.662891,17.525646,85674683
21-12-2009,54.020168,54.425079,52.686337,52.962627,17.296947,71318974
22-12-2009,54.11544,55.296833,53.210342,54.991959,17.959703,79276566
23-12-2009,55.353996,57.773949,54.972904,57.550056,18.795149,109031379
24-12-2009,57.954967,58.912472,56.973652,58.650467,19.154526,102210270
29-12-2009,58.731449,59.822334,58.731449,59.26498,19.355223,80183029
30-12-2009,59.069672,59.708004,58.364647,58.574249,19.129635,76718630
31-12-2009,58.845779,59.441238,58.369411,58.85054,19.219873,80477664
04-01-2010,59.26022,60.641685,58.774323,60.379684,19.719271,58460615
05-01-2010,60.836998,62.385197,60.836998,61.842136,20.196888,81889733
06-01-2010,62.880619,62.880619,60.689323,61.170456,19.977524,77150753
07-01-2010,61.441986,62.194649,60.984673,61.908825,20.218664,80144960
08-01-2010,62.023155,63.023529,61.06089,61.780209,20.176662,86063510
11-01-2010,61.927879,62.489998,61.47057,61.784969,20.178219,69701832
12-01-2010,61.118053,61.808788,59.436474,59.598438,19.464123,71713280
13-01-2010,58.593304,61.146637,58.593304,60.90369,19.890406,108267579
14-01-2010,61.427692,62.04221,61.122818,61.708752,20.153326,69719623
15-01-2010,61.927879,62.018391,60.975143,61.465805,20.073988,45054843
18-01-2010,61.165691,61.165691,60.093864,60.736961,19.835955,62440445
19-01-2010,60.594051,61.508678,60.212955,60.751251,19.840618,52644632
20-01-2010,60.784595,62.632908,60.784595,62.280396,20.340015,83223827
21-01-2010,61.880245,62.832981,61.18951,61.737335,20.162661,114584655
22-01-2010,61.079945,61.079945,58.783852,59.503166,19.43301,92159151
25-01-2010,59.069672,59.612732,57.821587,58.107407,18.977171,55929884
27-01-2010,57.154671,57.707256,52.710155,53.319904,17.413633,114462197
28-01-2010,53.924892,56.154297,53.82962,55.773201,18.214846,132070852
29-01-2010,55.068176,55.353996,52.562481,54.220242,17.70767,121650868
01-02-2010,53.353252,55.716038,53.15794,55.244434,18.04216,72603684
02-02-2010,55.735092,56.649719,54.367916,54.620392,17.838354,96492646
03-02-2010,55.068176,57.507183,54.98243,57.202309,18.681574,94742656
04-02-2010,56.783104,56.783104,54.687084,55.039597,17.975264,73042031
05-02-2010,51.447777,53.496162,51.447777,52.419567,17.119593,92254675
06-02-2010,null,null,null,null,null,null
08-02-2010,52.400517,53.915367,50.314022,50.861843,16.610861,149715255
09-02-2010,50.590317,51.657379,50.495041,50.833263,16.601522,77117827
10-02-2010,51.066685,51.895565,49.475613,49.775726,16.256145,72714050
11-02-2010,50.004383,51.290577,50.004383,50.871372,16.613972,67435025
15-02-2010,51.209595,51.876511,50.552204,51.438251,16.799109,76216833
16-02-2010,51.638325,52.591061,51.452541,52.410042,17.116484,67436264
17-02-2010,51.933674,55.858948,51.933674,55.673164,18.18218,100638356
18-02-2010,55.63982,55.92564,54.315514,54.987194,17.958149,51247268
19-02-2010,54.11544,54.534645,53.024555,53.424706,17.447861,79509359
22-02-2010,54.11544,55.296833,54.020168,54.567989,17.821243,60442820
23-02-2010,54.029694,55.296833,53.839146,54.829994,17.906809,59777684
24-02-2010,54.496536,54.763302,53.691471,54.048748,17.651661,54013803
25-02-2010,54.210712,54.687084,53.358013,54.234531,17.712337,45827281
26-02-2010,54.305988,56.430592,53.734344,54.720428,17.871027,57457137
02-03-2010,55.36829,58.188389,55.36829,58.012135,18.946056,70037812
03-03-2010,58.116936,58.812431,57.573875,57.945442,18.924273,65223764
04-03-2010,58.116936,59.126835,57.459545,58.83625,19.2152,76708795
05-03-2010,59.069672,59.784225,58.688576,58.888653,19.232317,48593292
08-03-2010,59.417419,59.83186,58.760033,59.236401,19.345888,45969692
09-03-2010,59.069672,59.293564,58.212208,58.56472,19.126526,39470151
10-03-2010,58.69334,59.041088,57.402382,58.326538,19.048737,37101522
11-03-2010,58.307484,58.593304,57.392857,57.954967,18.927387,35099332
12-03-2010,58.116936,58.488503,57.511948,57.883514,18.904051,42020594
15-03-2010,57.659622,58.774323,57.559586,58.121696,18.981842,35664147
16-03-2010,58.202682,60.117683,57.950207,59.755642,19.515465,46839187
17-03-2010,51.066685,61.308601,51.066685,60.222485,19.667933,60062999
18-03-2010,60.498775,61.132347,60.031937,60.898926,19.888849,42724073
19-03-2010,61.022781,61.499149,60.627396,61.380058,20.045979,36154030
22-03-2010,60.608341,61.327656,59.703239,59.931896,19.573025,40374830
23-03-2010,60.212955,60.998962,59.889027,60.779835,19.849953,39673429
25-03-2010,60.689323,61.06089,59.503166,60.803654,19.857731,44968051
26-03-2010,60.975143,61.927879,60.622631,61.365768,20.041313,38550348
29-03-2010,60.956089,62.008865,60.63216,61.313366,20.024197,26806599
30-03-2010,61.451511,61.927879,60.222485,60.474957,19.750383,31669916
31-03-2010,60.498775,60.937035,59.650841,60.21772,19.666376,41394419
01-04-2010,60.594051,62.308975,60.51783,62.137482,20.293343,44671662
05-04-2010,62.423306,64.767036,62.423306,64.643181,21.111677,63183830
06-04-2010,64.929001,66.205666,64.119179,65.51017,21.394823,61411294
07-04-2010,65.738831,66.005592,64.547905,65.324387,21.334148,41024579
08-04-2010,64.786095,70.407234,63.661861,63.952446,20.886089,40836594
09-04-2010,64.214447,65.357735,63.947681,64.424049,21.04011,33147239
12-04-2010,64.595543,65.586388,63.880993,65.191002,21.290586,43082241
13-04-2010,65.019508,66.072289,64.362122,65.924614,21.530176,54701968
15-04-2010,66.300941,66.815422,64.605072,65.367264,21.348154,55101659
16-04-2010,65.167183,66.529602,64.404999,66.281891,21.646856,45323836
19-04-2010,65.043327,65.548279,63.114037,63.814301,20.840973,66863514
20-04-2010,64.119179,65.262459,63.404621,63.914337,20.873646,46050616
21-04-2010,64.1287,64.767036,63.423679,63.723789,20.811411,32931293
22-04-2010,63.366512,64.162048,61.8993,62.432831,20.389803,68764396
23-04-2010,62.499523,63.137856,61.265728,61.770679,20.173553,67122977
26-04-2010,61.927879,63.328403,61.927879,62.580505,20.438032,44468700
27-04-2010,62.413776,62.661488,61.580132,61.689697,20.147104,38305192
28-04-2010,61.356239,61.356239,59.293564,59.484112,19.426785,53504292
29-04-2010,59.83186,61.03231,59.669895,60.274883,19.685043,54895600
30-04-2010,61.022781,61.356239,58.593304,58.960106,19.255653,78450945
03-05-2010,58.116936,58.864834,57.545292,57.835876,18.888494,57489202
04-05-2010,57.831116,60.008118,54.510826,55.053886,17.979931,91443465
05-05-2010,54.305988,55.011013,52.943577,54.601337,17.832132,123134542
06-05-2010,54.591808,55.249195,53.467579,54.868103,17.919252,84530421
07-05-2010,53.353252,54.210712,52.633934,53.196049,17.37318,74479700
10-05-2010,57.059399,57.73584,53.734344,57.302345,18.714249,80316843
11-05-2010,57.640568,58.002605,55.163452,55.454037,18.110611,95626856
12-05-2010,55.449272,56.020912,54.496536,55.682693,18.185287,67048728
13-05-2010,55.735092,56.559212,54.453663,54.791885,17.894363,58111504
14-05-2010,54.687084,54.687084,51.971783,52.205204,17.049583,85005442
17-05-2010,50.737988,51.523998,49.828125,51.100029,16.688646,115249760
18-05-2010,51.33345,51.571632,50.256859,50.523624,16.500404,98708788
19-05-2010,50.018673,50.447407,48.622913,48.827751,15.946549,113781201
20-05-2010,49.065937,49.732853,48.017925,48.413311,15.811198,92988383
21-05-2010,47.398647,48.875389,46.426857,48.518112,15.845427,129421578
24-05-2010,49.161209,49.923401,47.169991,47.73687,15.590281,70739548
25-05-2010,47.160461,47.160461,45.183537,45.412189,14.831067,115377750
26-05-2010,45.54081,47.460575,45.455067,46.155327,15.073771,134210488
27-05-2010,46.017178,47.389118,45.116844,46.90799,15.319577,195005274
28-05-2010,47.636833,48.446659,46.688858,47.33672,15.459596,153497329
31-05-2010,47.33672,47.90836,46.32682,47.703522,15.579389,95833629
01-06-2010,47.636833,48.379967,45.445538,45.731358,14.935307,120922640
02-06-2010,46.207726,46.388748,45.388374,46.141033,15.069098,104347419
03-06-2010,46.693623,47.131882,46.040997,46.283947,15.115773,99276332
04-06-2010,46.160091,46.684093,45.593212,46.231544,15.098661,86411802
07-06-2010,44.873894,44.873894,43.5877,44.030724,14.379899,87594426
08-06-2010,44.230797,44.483273,42.787403,43.006531,14.045411,94488871
09-06-2010,43.15897,44.426109,42.925549,44.11647,14.407904,116357076
10-06-2010,44.664291,45.09779,43.606754,44.916767,14.669269,81094666
11-06-2010,45.25499,45.578918,44.840549,45.121609,14.736167,72959721
14-06-2010,45.359791,46.34111,45.307388,46.131508,15.065989,56467850
15-06-2010,46.131508,47.04137,45.793285,46.865116,15.305574,63071931
16-06-2010,47.169991,47.446285,46.093399,46.260128,15.10799,70320398
17-06-2010,46.303001,46.393509,45.393139,45.821869,14.964866,80697148
18-06-2010,45.979069,46.34111,44.892948,45.135899,14.740834,63044725
21-06-2010,45.740887,48.251347,45.740887,48.094147,15.706962,108694748
22-06-2010,48.399021,48.399021,46.903225,47.069954,15.372475,75718154
23-06-2010,46.779369,47.808323,46.631695,47.408176,15.482932,84731474
24-06-2010,47.446285,48.256111,47.160461,47.484394,15.507824,94390397
25-06-2010,47.446285,47.817852,46.522129,46.688858,15.248013,62896877
28-06-2010,46.712677,47.794033,46.712677,47.646358,15.560719,43474763
29-06-2010,47.617779,47.636833,45.731358,45.883797,14.985089,71452505
30-06-2010,44.788151,46.441147,44.788151,46.269653,15.111105,62437600
01-07-2010,46.08387,46.303001,44.992989,45.25499,14.779729,52153300
02-07-2010,45.264519,45.826633,44.888187,45.250225,14.778171,56401850
05-07-2010,45.350266,45.359791,44.778622,44.945351,14.678603,26618720
06-07-2010,45.064442,45.917141,44.597603,45.769466,14.947752,55621729
07-07-2010,46.112453,46.112453,45.11208,45.245464,14.776616,79492807
08-07-2010,46.112453,46.579292,45.550339,46.183907,15.0831,55717212
09-07-2010,46.565002,47.436756,46.350636,47.250973,15.431594,66962502
12-07-2010,47.160461,48.208473,46.827003,47.422466,15.741522,80987207
13-07-2010,47.17952,48.813461,47.160461,48.475239,16.090981,81575544
14-07-2010,49.065937,49.494667,48.017925,48.198948,15.999268,71352141
15-07-2010,48.303745,49.256485,48.218002,48.85157,16.215899,78717209
16-07-2010,48.970661,49.351757,48.303745,48.470474,16.089401,42836013
19-07-2010,47.827377,48.989719,47.827377,48.713425,16.170042,42551024
20-07-2010,49.065937,49.485142,48.137016,48.527641,16.108374,53786847
21-07-2010,49.351757,50.718933,48.699135,50.576023,16.788319,116351397
22-07-2010,50.495041,51.676434,49.756672,51.528763,17.104572,111839122
23-07-2010,51.543053,52.295715,50.828499,51.033337,16.940121,70279683
26-07-2010,51.085739,51.538288,43.825886,50.723698,16.837339,47804900
27-07-2010,51.447777,51.638325,50.133003,50.480751,16.756695,55504058
28-07-2010,50.50457,51.390614,50.423588,50.742752,16.843664,51186212
29-07-2010,50.590317,51.114319,50.24733,50.79039,16.859474,42287110
30-07-2010,50.495041,51.809818,50.495041,51.161957,16.982817,58903801
02-08-2010,42.87315,52.286186,42.87315,52.138512,17.306974,40540867
03-08-2010,52.400517,52.519608,51.752655,52.114693,17.299068,44176741
04-08-2010,52.114693,52.390987,51.171486,51.500179,17.095085,26217140
05-08-2010,51.871746,52.114693,51.166721,51.281048,17.022346,29274186
06-08-2010,51.247704,51.8908,50.447407,50.637951,16.808878,34298775
09-08-2010,50.876137,51.638325,50.604607,51.457306,17.080853,26467251
10-08-2010,51.543053,52.714916,50.842789,51.100029,16.962257,76355770
11-08-2010,51.257233,52.190914,49.413685,49.566124,16.453091,88011089
12-08-2010,49.351757,50.590317,48.351383,49.53754,16.443605,127290034
13-08-2010,51.447777,51.447777,49.904346,50.228275,16.672888,82309640
16-08-2010,50.318787,51.147667,49.065937,49.332703,16.375607,79233197
17-08-2010,49.427975,49.904346,48.703896,48.932552,16.242783,75989247
18-08-2010,49.065937,49.82336,49.004009,49.718559,16.503695,58597190
19-08-2010,49.718559,50.442642,49.389866,49.761433,16.517921,49049630
20-08-2010,49.542305,49.8186,49.26125,49.437504,16.410397,46480693
23-08-2010,49.542305,50.190166,49.508961,49.68998,16.494202,46916480
24-08-2010,49.68998,50.10442,48.627678,48.946842,16.247526,45887129
25-08-2010,48.684841,48.875389,46.969917,47.351009,15.717802,95974402
26-08-2010,47.636833,48.094147,47.351009,47.813087,15.871184,62397768
27-08-2010,48.113201,49.732853,47.827377,48.603859,16.133673,99182623
30-08-2010,49.637577,50.437878,49.556595,50.294968,16.695024,80154280
31-08-2010,49.932926,50.271149,49.118336,49.799545,16.530575,76185733
01-09-2010,50.113949,51.352505,50.085365,51.252468,17.012857,79756741
02-09-2010,51.638325,52.114693,51.457306,51.833637,17.205772,62561066
03-09-2010,51.924145,52.019421,51.100029,51.538288,17.107738,37492092
06-09-2010,51.828873,55.034832,51.743126,54.849049,18.206718,166248114
07-09-2010,54.610863,55.682693,54.329807,54.915737,18.228851,92089488
08-09-2010,54.496536,55.882767,54.105911,55.315887,18.361679,85601599
09-09-2010,55.544544,56.845032,54.787121,56.559212,18.774391,89099134
13-09-2010,57.068924,57.802532,56.725941,57.30711,19.02265,78745738
14-09-2010,57.583401,58.674286,56.697357,56.868851,18.877172,82144925
15-09-2010,57.1642,58.093117,57.011761,57.516712,19.092228,75721418
16-09-2010,57.821587,58.183624,56.411537,56.721176,18.828156,73781176
17-09-2010,56.911724,58.521847,56.911724,57.621513,19.127018,103258755
20-09-2010,57.826351,59.25069,57.697731,58.879124,19.54447,87497369
21-09-2010,59.088726,59.426949,58.16457,58.626648,19.460665,72225657
22-09-2010,58.9744,59.860443,58.440865,58.960106,19.571348,80251369
23-09-2010,59.164944,59.498402,58.307484,59.40313,19.71841,70755618
24-09-2010,59.54604,60.393974,59.450768,60.017643,19.922392,61453824
27-09-2010,60.546413,61.880245,60.422558,61.537258,20.426819,75373987
28-09-2010,61.451511,62.489998,61.165691,62.085083,20.60866,71986965
29-09-2010,61.946938,63.328403,61.946938,62.223228,20.654522,74615016
30-09-2010,62.213703,62.690071,61.17522,62.104137,20.614988,79557546
01-10-2010,62.261337,64.238266,62.261337,63.623753,21.119411,84295340
04-10-2010,64.023903,64.843254,63.485607,63.804771,21.179497,55818783
05-10-2010,64.023903,64.547905,63.471313,63.676151,21.136806,41875297
06-10-2010,64.209686,65.262459,63.938156,64.619362,21.449896,58252929
07-10-2010,64.786095,64.976639,61.651588,61.8993,20.546989,80930791
08-10-2010,62.399487,62.780579,59.002979,59.698479,19.816444,164344849
11-10-2010,61.427692,61.427692,60.141499,60.984673,20.243391,49075461
12-10-2010,61.070419,61.165691,59.54604,60.341576,20.029917,48329945
13-10-2010,60.651215,60.975143,60.165318,60.770306,20.17223,74212544
14-10-2010,61.037071,62.823456,61.037071,62.166065,20.635542,83963769
15-10-2010,61.508678,62.747234,60.127209,60.579758,20.10898,47962257
18-10-2010,62.204174,62.204174,59.54604,61.551552,20.431561,48942171
19-10-2010,61.932644,62.17083,60.070045,60.322521,20.023594,48909392
20-10-2010,59.54604,59.97477,58.507557,58.659992,19.471731,73839691
21-10-2010,58.97916,60.193901,58.864834,59.869968,19.873371,48854665
22-10-2010,60.212955,60.308228,58.688576,58.831486,19.528654,60258730
25-10-2010,59.488876,60.098625,58.983925,59.093491,19.615629,58328847
26-10-2010,59.222111,59.541275,57.430965,57.702496,19.153896,84837904
27-10-2010,57.378563,58.774323,57.345219,58.583775,19.446428,73358289
28-10-2010,58.831486,59.012508,57.268997,57.531002,19.096973,82196607
29-10-2010,57.650093,57.683437,55.353996,56.154297,18.639984,77094169
01-11-2010,57.188015,57.445255,56.268627,56.392483,18.719046,57844589
02-11-2010,56.635429,57.326164,56.020912,57.073689,18.945169,63507476
03-11-2010,57.469074,58.440865,57.3214,58.078827,19.278814,52399454
04-11-2010,58.831486,59.317383,58.602829,59.212582,19.655155,44328357
08-11-2010,59.641312,60.846523,59.145889,60.327286,20.025177,59861789
09-11-2010,60.536884,61.437222,60.298702,61.098999,20.281338,58532187
10-11-2010,61.156162,61.689697,60.594051,60.727432,20.157999,35795474
11-11-2010,60.841763,61.775444,59.769932,60.122444,19.95718,51387863
12-11-2010,59.889027,60.098625,57.497658,57.826351,19.195007,72318232
15-11-2010,59.25069,59.441238,57.935917,58.907707,19.553957,74383441
16-11-2010,59.155418,59.446003,56.630665,57.731075,19.163385,93340295
18-11-2010,58.064533,59.68895,56.835503,59.398365,19.716829,77964294
19-11-2010,59.441238,59.484112,57.283291,57.740604,19.166546,62828159
22-11-2010,58.169334,59.741352,57.99308,59.53175,19.761106,51501797
23-11-2010,58.688576,59.336437,57.435726,58.321774,19.359463,61762408
24-11-2010,58.450394,59.603203,58.355118,58.745743,19.500193,66846919
25-11-2010,59.10778,59.412655,57.173725,57.421436,19.060602,61781963
26-11-2010,57.773949,57.940678,55.420689,57.04987,18.937262,89759337
29-11-2010,57.183254,57.640568,55.811314,56.387718,18.717463,60096177
30-11-2010,56.116188,56.116188,54.696609,55.716038,18.494509,82175689
01-12-2010,56.011387,58.574249,55.92564,58.455154,19.403734,65364369
02-12-2010,59.25069,60.050991,58.740978,59.331673,19.694687,58160490
03-12-2010,59.40313,59.526985,57.773949,58.55043,19.43536,47165678
06-12-2010,59.25069,60.965618,59.069672,60.50354,20.083681,87730875
07-12-2010,60.91798,61.389584,60.317757,60.913216,20.219671,72345385
08-12-2010,60.536884,60.622631,59.183998,59.474583,19.742128,50830185
09-12-2010,59.879498,60.022408,57.173725,57.597694,19.11911,62020643
10-12-2010,57.426201,59.164944,56.635429,58.9744,19.576097,53324662
13-12-2010,59.069672,60.403503,58.764797,60.117683,19.955603,54667940
14-12-2010,60.308228,61.832607,60.212955,61.603951,20.448956,59805750
15-12-2010,61.437222,62.180355,60.665504,61.237148,20.3272,61594891
16-12-2010,61.451511,63.133095,61.146637,62.918728,20.885384,94510734
20-12-2010,62.318504,64.004845,62.242283,63.490368,21.075134,68054084
21-12-2010,63.55706,64.667,63.480843,64.424049,21.385065,45445832
22-12-2010,64.528854,65.043327,63.528481,64.10965,21.280703,65741073
23-12-2010,64.314484,64.576492,62.809162,63.009235,20.915428,53807282
24-12-2010,62.861565,64.376411,62.409012,64.104881,21.279119,41613388
27-12-2010,64.038193,64.595543,63.028294,63.123566,20.953381,29346116
28-12-2010,63.356987,63.809536,63.137856,63.356987,21.030863,22483600
29-12-2010,63.57135,64.023903,63.452259,63.647572,21.127319,22932832
30-12-2010,63.890518,64.462158,63.833355,64.09536,21.275959,37228115
31-12-2010,64.328773,65.19577,64.023903,64.824203,21.517893,41844165
03-01-2011,65.281517,67.40612,65.271988,67.077423,22.265831,69842837
04-01-2011,67.510918,68.015869,66.04847,66.186615,21.970133,83358418
05-01-2011,66.358109,66.372398,64.524086,64.876602,21.535288,51717481
06-01-2011,65.52446,65.819809,64.929001,65.100494,21.609606,39851736
07-01-2011,65.214821,65.543518,62.513813,62.99971,20.912262,61225072
10-01-2011,62.880619,63.423679,61.451511,61.994572,20.578617,65583559
11-01-2011,61.832607,62.918728,61.0466,61.599186,20.447371,61733208
12-01-2011,61.746861,62.747234,59.665131,61.823078,20.521692,89637761
13-01-2011,62.099373,62.499523,60.498775,60.741722,20.162745,71520950
14-01-2011,60.498775,60.651215,58.831486,59.303093,19.685202,71101317
17-01-2011,58.798141,59.83186,58.42181,59.607967,19.786402,53388877
18-01-2011,59.736588,60.860817,59.736588,60.270119,20.006201,61502011
19-01-2011,60.393974,61.403877,60.312992,60.937035,20.227575,60524280
20-01-2011,60.393974,61.284782,60.079571,60.422558,20.056801,66863598
21-01-2011,60.046227,60.498775,59.736588,59.979534,19.909742,38829691
24-01-2011,59.917606,62.147011,59.54604,61.856426,20.532763,65492957
25-01-2011,61.965992,63.309349,61.956463,62.437595,20.725677,62526586
27-01-2011,62.613853,62.918728,61.670643,61.937408,20.559645,55390333
28-01-2011,61.642059,62.356613,60.041462,60.732197,20.159584,49091667
31-01-2011,59.164944,61.160927,58.879124,60.946564,20.23074,71870522
01-02-2011,60.732197,61.241913,59.746113,60.189137,19.979317,66983778
02-02-2011,60.127209,60.494015,58.669521,59.665131,19.805376,161644397
03-02-2011,59.612732,61.06089,59.612732,60.794125,20.18014,57170205
04-02-2011,60.76078,62.118427,60.212955,60.584522,20.110561,73568483
07-02-2011,60.946564,61.499149,60.413029,61.013252,20.252876,54739177
08-02-2011,61.46104,61.46104,58.717159,59.041088,19.598232,66087518
09-02-2011,58.96487,59.136364,56.702122,57.083214,18.94833,86728122
10-02-2011,57.068924,57.59293,55.36829,57.216599,18.992605,90243721
11-02-2011,57.354744,57.440491,54.791885,56.716412,18.826572,92871740
14-02-2011,57.859695,59.355492,57.116562,59.093491,19.615629,55967071
15-02-2011,59.450768,59.736588,58.307484,58.745743,19.500193,61726365
16-02-2011,58.116936,61.403877,57.716785,61.108528,20.2845,106958539
17-02-2011,61.356239,62.594795,61.122818,62.413776,20.717772,65019762
18-02-2011,62.556686,63.014,60.417793,60.817944,20.188047,60134456
21-02-2011,61.108528,61.108528,59.293564,60.732197,20.159584,54992972
22-02-2011,60.108154,60.117683,59.098251,59.484112,19.745289,52707220
23-02-2011,59.345966,70.21669,58.540901,59.736588,19.829098,46232356
24-02-2011,59.450768,59.636551,56.697357,57.416672,19.059017,80050967
25-02-2011,57.935917,58.250317,56.32579,57.816822,19.191845,81304755
28-02-2011,58.498028,58.745743,57.097507,57.845406,19.201334,67748302
01-03-2011,58.226498,60.574993,58.040714,60.446377,20.064709,57340998
03-03-2011,60.022408,60.251064,58.888653,59.488876,19.74687,54692879
04-03-2011,60.041462,60.322521,58.70763,58.898178,19.550795,42240235
07-03-2011,58.445629,58.464684,56.697357,57.426201,19.062181,47068306
08-03-2011,57.831116,58.936287,57.459545,58.688576,19.481218,44832452
09-03-2011,58.879124,59.12207,57.831116,58.397991,19.384758,36670480
10-03-2011,58.212208,58.212208,56.706882,56.835503,18.866106,65346001
11-03-2011,56.635429,56.635429,54.987194,55.38258,18.38382,76674809
14-03-2011,55.458797,57.430965,55.458797,57.268997,19.01,55859088
15-03-2011,55.735092,57.154671,54.782356,56.525864,18.763329,80503138
16-03-2011,56.830742,57.87875,56.830742,57.121326,18.960981,55389199
17-03-2011,56.263863,57.135616,56.21146,56.4687,18.744349,39407553
18-03-2011,57.073689,57.492893,56.506809,56.89267,18.885084,44467629
21-03-2011,57.259472,57.73584,56.835503,57.302345,19.02107,36924852
22-03-2011,57.640568,58.16457,57.46431,57.621513,19.127018,31133514
23-03-2011,57.626274,58.288425,57.535767,58.155045,19.304115,29042852
24-03-2011,58.593304,58.726685,57.702496,58.093117,19.283562,35588313
25-03-2011,58.774323,58.774323,57.954967,58.636177,19.463823,41579412
28-03-2011,58.56472,59.083961,58.121696,58.440865,19.398993,30080075
29-03-2011,58.355118,58.921997,57.964497,58.393227,19.383181,50570123
30-03-2011,58.688576,59.350731,58.56472,58.669521,19.474894,34915388
31-03-2011,58.802906,59.722298,58.498028,59.284039,19.678881,51198419
01-04-2011,59.355492,60.017643,59.093491,59.698479,19.816444,26314449
04-04-2011,59.746113,60.422558,59.612732,60.131973,19.96034,23313661
05-04-2011,60.365395,60.77507,59.379311,60.51783,20.088423,32982608
06-04-2011,60.594051,61.027546,60.131973,60.441612,20.063128,26515102
07-04-2011,60.594051,61.165691,60.403503,60.817944,20.188047,26255251
08-04-2011,60.832233,61.156162,59.612732,60.008118,19.91923,23551524
11-04-2011,59.927135,60.48925,59.365021,59.541275,19.764265,20522523
13-04-2011,59.217346,60.975143,59.012508,60.63216,20.126375,21998062
15-04-2011,60.441612,60.784595,59.850914,60.079571,19.942949,26136267
18-04-2011,60.203426,60.622631,58.069298,58.317009,19.35788,35313998
19-04-2011,57.926388,58.783852,57.645329,58.059769,19.272488,33385070
20-04-2011,58.688576,59.68895,58.669521,59.498402,19.750029,28071975
21-04-2011,59.855679,60.308228,59.693714,60.027172,19.925556,22928298
25-04-2011,59.998589,60.470196,59.579384,59.708004,19.819611,23177548
26-04-2011,59.83186,59.922371,58.650467,59.774696,19.841749,27935537
27-04-2011,60.022408,60.298702,58.97916,59.074436,19.609304,23069008
28-04-2011,59.365021,59.479347,58.307484,58.445629,19.400576,30562118
29-04-2011,58.507557,59.012508,58.16457,58.736214,19.49703,19750925
02-05-2011,58.688576,58.9744,57.835876,58.559956,19.438522,21650872
03-05-2011,58.364647,58.574249,57.1642,57.473839,19.077997,25270257
04-05-2011,57.273762,57.540527,56.03997,56.187641,18.651054,40294661
05-05-2011,56.21146,56.6259,55.353996,55.549309,18.439165,25341504
06-05-2011,55.706512,56.830742,55.544544,56.640194,18.801275,25949500
09-05-2011,56.973652,57.240417,56.220989,56.697357,18.82025,20398039
10-05-2011,56.592556,56.849796,55.544544,56.059025,18.608358,29235214
11-05-2011,56.21146,56.916485,56.06855,56.61161,18.791786,21083822
12-05-2011,56.402008,56.492519,55.554073,55.706512,18.491343,26223983
13-05-2011,55.839893,57.354744,55.716038,56.592556,18.785461,26341686
